Title,Image,Avatar_URL,crvsd,ui_header_link,default,phmbo,phmbo1,dmrsr,dmrsr2,dmrsr3,qwuub_URL,qwuub,tehyy,xcjrc,Rating
"I travel regularly on this flight since more than 2 decades, and I am happy to start reviewing my experience on TripAdvisor to give more echoe to my experience. Air Seychelles may not be as big and pompous airline as the others, but it is the sweetest with one of the best customer services. Check In was seamless at Mauritius airport with Jessen and his team offering a most helpful and smiling service. The flight itself was stress free with a very professional Cabin Crew. Jerris was a very able Head of Crew onboard and was not only looking after the Business Class passengers (as it so often happens on other fights) but came back to chat with the Economy passengers, having a nice word for each one. Tessy was simply lovely always with a smile and well-wishing gesture. She was so attentive to details and was so natural in her approach that everyone felt so much at ease. Christopher, the young steward at the rear of the cabin was as helpful and available as Tessy. Keep it up guys, you are showing to all your other colleagues and your hierarchy that being a Cabin Crew member is not just to open and close the door, not just to be ostentatious and far-reaching, not being big-headed and unreachable. Keep on being simple, courteous and human. I hope that the Management of Air Seychelles recognises that the Cabin Crew is the real shop window of the company and that in the thrive to take off from the major crisis it was in just months ago, that the importance of the Cabin Crew is vital to this redress and that they need encouragement, better work conditions and a better treatment.",https://media-cdn.tripadvisor.com/media/photo-t/1a/f6/e9/ef/default-avatar-2020-66.jpg,https://www.tripadvisor.com/Profile/richardramasawmy,Richard Ramasawmy wrote a review Sep 2022,Richard Ramasawmy,,6 contributions,,Mahebourg - Victoria,Africa,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d8729012-r861470463-Air_Seychelles-World.html,Lovely Cabin Crew with caring service,Date of travel: September 2022,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_50
"I had an awesome flight, I must say that the service was really nice. Special thanks to Vigel and Carole for there outstanding service. I look forward to flying the creole spirit.",https://media-cdn.tripadvisor.com/media/photo-t/1a/f6/e3/1f/default-avatar-2020-46.jpg,https://www.tripadvisor.com/Profile/260rodneyp,Rodney P wrote a review Sep 2022,Rodney P,,1 contribution,,Victoria - Johannesburg,Africa,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d8729012-r859358289-Air_Seychelles-World.html,Mr Payet,Date of travel: September 2022,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_50
"I flew from SEZ to DOH on Qatar with a very tight connection, and I only had a backpack (under the seat) and a small bag (overhead bin).  I deliberately flew with no checked bag since I knew the connection time would be too short to transfer bags.  When I got to check-in at SEZ, the lady at the check-in counter told me that I would have to check either the backpack or small bag since she said according to the airlines, ""Gentlemen are only permitted one carry-on item,"" which implied females are permitted two.  This is a sexist policy, and because I had to check my bag, which I did not have to check when going to the SEZ, it ended up getting delayed for several days.",https://media-cdn.tripadvisor.com/media/photo-t/0b/6f/76/39/the-traveling-expat.jpg,https://www.tripadvisor.com/Profile/The_Traveling_Expat,The_Traveling_Expat wrote a review Sep 2022,The_Traveling_Expat,"Chicago, Illinois",350 contributions,195 helpful votes,Victoria - Doha,International,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d8729012-r858994386-Air_Seychelles-World.html,Sexist or Ignorant Check-in Staff?,Date of travel: September 2022,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_20
"Had the most amazing flight experience on Air Seychelles with Mike & Christenne as flight attendants ,they were  absolutely stunning ,super quick service ,ensured everyone on board were super comfortable and catered for ,I’m not the easiest passenger when it comes to being catered for but both Mike & Christenne went out of their way to accommodate me as much as possible ! Highly recommend this airline and would fly Air Seychelles with Mike & Christenne on board anydayyyy!!!!🤗",https://media-cdn.tripadvisor.com/media/photo-t/1a/f6/f4/5d/default-avatar-2020-32.jpg,https://www.tripadvisor.com/Profile/lereciam,Lerecia Mcpherson wrote a review Aug 2022,Lerecia Mcpherson,,1 contribution,,Johannesburg - Victoria,Africa,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d8729012-r856984044-Air_Seychelles-World.html,Absolutely stunning service from Mike & Christenne!,Date of travel: August 2022,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_50
"Round trip on Air Seychelles, johburg-Mahe. Hats off to Christine and Mike, great service. They the best!",https://media-cdn.tripadvisor.com/media/photo-t/01/2e/70/64/avatar042.jpg,https://www.tripadvisor.com/Profile/630stevens,Steven S wrote a review Aug 2022,Steven S,,1 contribution,,Victoria - Johannesburg,Africa,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d8729012-r856771036-Air_Seychelles-World.html,Air Seychelles Great Service,Date of travel: August 2022,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_50
Special mention of thanks to Christopher Dogley for the excellent service provided on board. Was warmly met and provided great assistance during the flight. An asset to the company!,https://media-cdn.tripadvisor.com/media/photo-t/1a/f6/de/e7/default-avatar-2020-37.jpg,https://www.tripadvisor.com/Profile/TJWSEZ,TJW wrote a review Aug 2022,TJW,,2 contributions,,Mumbai - Victoria,International,Business Class,https://www.tripadvisor.com/ShowUserReviews-g1-d8729012-r856071288-Air_Seychelles-World.html,Ms,Date of travel: August 2022,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_50
"This airline absolutely decimated my suitcase and refuse to replace or repair it. It is now totally unusable and I have to buy a new one at my own expense.
I will never use this airline again.",https://media-cdn.tripadvisor.com/media/photo-t/1a/f6/f1/42/default-avatar-2020-20.jpg,https://www.tripadvisor.com/Profile/ninabT8311CM,ninabT8311CM wrote a review Jun 2022,ninabT8311CM,"Cape Town Central, South Africa",49 contributions,4 helpful votes,Johannesburg - Victoria,Africa,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d8729012-r844463366-Air_Seychelles-World.html,They wrecked my suitcase and won’t replace/repair it,Date of travel: June 2022,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_10
"I would never ever recommend Air Seychelles to anyone.

I flew from to Mauritius with a large suitcase as I am travelling for a long time. My suitcase did not arrive in Mauritius, Air Seychelles was entirely unhelpful and unresponsive (they suggested I go back to Tel Aviv to look for my suitcase myself, although I don't live there and don't plan on returning there), and as far as I can tell have made no effort to find my suitcase.

They do not provide a form to claim compensation and seem to make it intentionally difficult to begin the claim process.

At this point it seems likely I will need to take them to court to recover the value of my lost (or stolen) luggage.

I understand that luggage is sometimes lost by airlines, however the handling of this by Air Seychelles is significantly worse than any other airline. I don't believe they make any effort at all to recover luggage that they lost, and have no regard at all for their passengers.

Avoid them if possible.",https://media-cdn.tripadvisor.com/media/photo-t/1a/f6/e2/81/default-avatar-2020-43.jpg,https://www.tripadvisor.com/Profile/kate_blobfish,kate_blobfish wrote a review Jun 2022,kate_blobfish,"London, United Kingdom",4 contributions,6 helpful votes,Tel Aviv - Mahebourg,International,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d8729012-r842779637-Air_Seychelles-World.html,"Lost (or stolen) luggage, terrible service",Date of travel: June 2022,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_10
"We were booked on a one-way flight from Praslin to Mauritius (PRI-SEZ-MRU). The checkin in Praslin was pretty smooth. The lady told us that our baggage is directed to Mauritius, nothing to worry about on Mahé. Great news!

After arrival we had to checkin again as the second flight was international. At the counter I mentioned casually that we only have two backpacks as carry on as our checked baggage is transferred to Mauritius. ""No that is not possible"" we were told. ""You have to pick it up at the baggage claim and check it in again."" After some discussions I went back. Luckily a met a couple from the UK that did the same trip as we did. Same problem there.

We found an Air Seychelles employee, explained the situation, gave her our baggage tags we got earlier at Praslin and followed her back to the counter. They were having an argue. Unbelievable. Both flights operated by one airline that does not know their internal procedures and processes. After we were told that the baggage is transferred to Mauritius - surprise surprise - the real problems began as my girlfriend was traveling with her wheelchair that comes with electrically powered wheels.

We showed them the necessary IATA certificates and technical specs as we always do in that situation around the globe with many airlines. Airlines are generally not pleased to transport batteries in the cargo area due to potential risk of fire. But in this case the batteries are an integrated part of the wheels. You cannot take them off without taking off both wheels completely. So as usual they checked everything and let us finally continue. So far so good.

After boarding was finished the captain announced that we were actually early some minutes. Great news again. But suddenly the lady from the check-in appeared at our seats to tell us that the wheelchair will not be transported by Air Seychelles because an approval was missing. What the...?!

We had no idea what she meant. As I already wrote we had shown them the papers. And by the way we had sent the all the documents five days ahead of the flight as requested by Air Seychelles. We never got a reply to that email.

They still insisted an approval was missing. Just to mention again: No issues with the same airline on the first flight segment before...

However three to four employees were discussing at the aircraft's door. After 30 minutes the captain explained the situation to all passengers via speaker. He said they are organizing the missing approval and are waiting for it. Again: What missing approval and how are they organizing it by themselves when the complained that we did not bring the approval. Simply does not make sense at all.

After an hour I accidentally could observe a guy walking right next to the aircraft carrying the wheelchair's wheels with the batteries. Minutes later we took off without further information.

After arrival in Mauritius we found the wheelchair in parts lying on the floor in front of the special baggage counter. Some idiots bent one of the shafts that connect the wheels to the chassis. Without any tools and with pure force I could barely fix the shaft. Otherwise our trip had ended at this point.

We have never ever experienced that kind of discrimination against people with disabilities anywhere on the globe. Totally unprofessional and completely intolerable.

The Seychelles are probably the most beautiful places we have ever seen on earth but Air Seychelles is a catastrophe. Shame on you!",https://media-cdn.tripadvisor.com/media/photo-t/1a/f6/e2/4a/default-avatar-2020-42.jpg,https://www.tripadvisor.com/Profile/gordontews,Gordon wrote a review Jun 2022,Gordon,,1 contribution,,Praslin Island - Mahebourg,Africa,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d8729012-r842310316-Air_Seychelles-World.html,Discrimination against people with disabilities,Date of travel: May 2022,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_10
We had multiple flights on this trip!!  It was very refreshing to have such great service from Yannick Commettant and Jacques Tirant when we travelled from Seycelles to Johannesburg.  Their energy was addicting and their professionalism and focus was definitely above and beyond.  Thank you so much for contributing to an amazing trip and memory.,https://media-cdn.tripadvisor.com/media/photo-t/1a/f6/ef/9c/default-avatar-2020-14.jpg,https://www.tripadvisor.com/Profile/KhristiL,Khristi L wrote a review Jun 2022,Khristi L,"Portland, Oregon",52 contributions,15 helpful votes,Victoria - Johannesburg,Africa,Business Class,https://www.tripadvisor.com/ShowUserReviews-g1-d8729012-r841771171-Air_Seychelles-World.html,Above and Beyond,Date of travel: April 2022,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_50
"Didn’t begin well. Lengthy check in queue for a flight which was late with no explanation.
Cabin crew permitted a group of males to congregate in the isle for almost entire flight and play music.
Large “carry on” size cases were allowed to be removed from overhead lockers during flight and NEVER returned.
Cabin crew struggled to deal with aforesaid males who were ignoring seatbelt signs.
All the aforesaid had no great impact on the actual flight but it gave me great concerns how the cabin crew would cope in an emergency situation.
No directions on how to proceed on arrival in Seychelles
Not all bad though. The food service was well above average although I expected the beer offered to be from the Seychelles rather than European brands.
I realise there is limited choice on flights to the Seychelles and this review is unlikely to have any impact on this",https://media-cdn.tripadvisor.com/media/photo-t/01/49/4f/e7/creelboat.jpg,https://www.tripadvisor.com/Profile/CreelBoat,CreelBoat wrote a review May 2022,CreelBoat,Scotland,80 contributions,37 helpful votes,Mahebourg - Victoria,Africa,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d8729012-r839899911-Air_Seychelles-World.html,Poor Cabin Crew Conduct,Date of travel: May 2022,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_30
"In the check in desk there was a woman that give as service in air Seychelles. Her name is Sheila. Sheila was very rude! She decided to ignore us and don’t answer our questions and walk away. With no reason, we speak to her in respect. I have never been treating like this before. I will never flight with air Seychelles again.",https://media-cdn.tripadvisor.com/media/photo-t/1a/f6/f3/7c/default-avatar-2020-29.jpg,https://www.tripadvisor.com/Profile/_H2597CG,עדי מ wrote a review May 2022,עדי מ,,3 contributions,1 helpful vote,Victoria - Tel Aviv,International,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d8729012-r838947863-Air_Seychelles-World.html,Bad service in check in !,Date of travel: May 2022,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_10
"We flew last week from Tel Aviv to the Seychelles by direct flight.
The flight left on time, legroom was just fine and the aircraft was excellent cleanliness.
Need no more than that.
The plane crew was perfect.
Looking forward to the flight back tomorrow.",https://media-cdn.tripadvisor.com/media/photo-t/12/bd/1d/55/shay-e.jpg,https://www.tripadvisor.com/Profile/757shaye,Shay E wrote a review May 2022,Shay E,Israel,69 contributions,58 helpful votes,Tel Aviv - Victoria,International,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d8729012-r838659171-Air_Seychelles-World.html,The best way to get to the Seychelles,Date of travel: May 2022,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_50
"We flew from Mahe to Praslin at 3pm in one of their tiny plane.
As the plane was full, they could not bring all the passengers luggage on the plane.
When we reached in Praslin, they told us that the luggage would arrive by the next flight we had to wait for...
On the next plane, no sign of our luggage.
They then said, you should wait for the next one, meaning another 30 minutes wait in the heat of Praslin airport.
I suggested them to ring to see if our luggage would indeed be onboard.
They apparently tried, but could not reach anyone.
As you may well expect, still no luggage in this second plane.
They finally told us we should go and would deliver the luggage to our hotel, but could not tell us when...
At worst at 9pm on the last flight.
To top it all, you have to leave with them your original ticket receipt, so you are actually left with no proof that you even had some luggage with them.
People in Praslin airport were not helpful and did not really care much about the situation.
As Seychelles tries to promote high-end tourism they should also gear their national airline to this level !
Finally got our luggage after 7pm.
Spoilt our firs afternoon in Praslin as stuck in our jeans and shirt, not adapted really to the climate.",https://media-cdn.tripadvisor.com/media/photo-t/1a/c7/af/ae/freddes.jpg,https://www.tripadvisor.com/Profile/Freddes,Freddes wrote a review May 2022,Freddes,"Abu Dhabi, United Arab Emirates",894 contributions,396 helpful votes,Victoria - Praslin Island,Domestic,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d8729012-r838199595-Air_Seychelles-World.html,Poor experience and customer service,Date of travel: May 2022,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_20
"By far the worst cabin service we have ever had. Extremely late to start, and then extremely slow! Wines ran out before I could even order a second glass. And if you dont get up and go ask for water, you dont get. Air hostesses hid at the back, never once coming round after the meal service, offering anything else. Did not hand out SA entry health screening forms, which should be standard practice. We had to ask, 3 times! Their seystream streaming service is poor quality, I tried watching a movie then a series, but left both, as it kept on glitching. And our check-in in Seychelles was an effort as well, the clerk helping us was uninformed and very lackluster. I would advise a different airline, but Seychelles is lovely. Dont put a damper on your island holiday before it even starts, fly a different airline.",https://media-cdn.tripadvisor.com/media/photo-t/1a/f6/e4/2d/default-avatar-2020-48.jpg,https://www.tripadvisor.com/Profile/jacor407,Jaco Robberts wrote a review Mar 2022,Jaco Robberts,,2 contributions,,Johannesburg - Victoria,Africa,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d8729012-r831832147-Air_Seychelles-World.html,Poor service,Date of travel: March 2022,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_10
"We were booked to fly with air Seychelles in December 21. Unfortunately Seychelles closed their borders for South Africans due to COVID. The date of travel cane &,went and we Could not fly. I have been trying for the past 3 months to get either a refund or a travel voucher for our flights. Air Seychelles just does NOT respond.  Our hotel booking has been re-booked for December 22 - but air Seychelles will not respond. What are we to do ??",https://media-cdn.tripadvisor.com/media/photo-t/1a/f6/ee/68/default-avatar-2020-9.jpg,https://www.tripadvisor.com/Profile/suevonb,suevonb wrote a review Mar 2022,suevonb,"Shaka's Rock, South Africa",15 contributions,12 helpful votes,Johannesburg - Victoria,Africa,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d8729012-r830837324-Air_Seychelles-World.html,No refund or voucher,Date of travel: December 2021,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_10
"Flights were on time,clean and comfortable seats
Staff were helpful ,friendly and very accommodating with my kids.
Would definitely go again with air seychelles",https://media-cdn.tripadvisor.com/media/photo-t/1a/f6/e4/a9/default-avatar-2020-50.jpg,https://www.tripadvisor.com/Profile/Raeesavmoosa,raeesav wrote a review Dec 2021,raeesav,,1 contribution,,Johannesburg - Male,International,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d8729012-r821688245-Air_Seychelles-World.html,Excellent,Date of travel: November 2021,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_50
"No one at the terminal to assist us. We had all our documents including pcr test , ticket confirmation, hotel stay confirmation.
We tried to talk to their online assistant but she ad about 10 people to assist and we were not able to get our code in time.
A really horrible experience. They just took our money. We were looking forward to our holiday",https://media-cdn.tripadvisor.com/media/photo-t/1a/f6/ea/2e/default-avatar-2020-67.jpg,https://www.tripadvisor.com/Profile/Cornelia740,Corlia d wrote a review Nov 2021,Corlia d,Knysna,2 contributions,1 helpful vote,Johannesburg - Victoria,Africa,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d8729012-r818656122-Air_Seychelles-World.html,Seychelles travel authorisation,Date of travel: November 2021,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_10
"On our flight back from Maldives to Johannesburg on 30 Oct 2021 (flight HM1123), our baggage was severely damaged. We contacted the airline to notify them of the damage. We have had no replies on multiple emails sent. We were shocked at the poor service firstly regarding the lack of care taken with our luggage and secondly, the poor response and communication.",https://media-cdn.tripadvisor.com/media/photo-t/1a/f6/f3/23/default-avatar-2020-28.jpg,https://www.tripadvisor.com/Profile/Rachel_Maaijke,Rachel Jacobs wrote a review Nov 2021,Rachel Jacobs,,1 contribution,2 helpful votes,Male - Johannesburg,International,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d8729012-r817450312-Air_Seychelles-World.html,Mrs,Date of travel: October 2021,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_20
